project.project_id	cases.case_id	cases.submitter_id	samples.sample_id	samples.submitter_id	portions.portion_id	portions.submitter_id	analytes.a260_a280_ratio	analytes.amount	analytes.analyte_id	analytes.analyte_quantity	analytes.analyte_type	analytes.analyte_type_id	analytes.analyte_volume	analytes.concentration	analytes.experimental_protocol_type	analytes.normal_tumor_genotype_snp_match	analytes.ribosomal_rna_28s_16s_ratio	analytes.rna_integrity_number	analytes.spectrophotometer_method	analytes.state	analytes.submitter_id	analytes.well_number
TCGA-THCA	4fc8e011-4433-4537-b03f-457a3a70240f	TCGA-EL-A4K6	01fd30bd-38cd-4796-9976-c60a85c374f1	TCGA-EL-A4K6-11A	7f7b9f6d-df43-4e5d-b17e-95c80620457e	TCGA-EL-A4K6-11A-11	'--	'--	6cc195f6-95f6-42c9-aaf8-5f8f15a456a4	'--	DNA	'--	'--	0.17	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A4K6-11A-11D	'--
TCGA-THCA	4fc8e011-4433-4537-b03f-457a3a70240f	TCGA-EL-A4K6	01fd30bd-38cd-4796-9976-c60a85c374f1	TCGA-EL-A4K6-11A	7f7b9f6d-df43-4e5d-b17e-95c80620457e	TCGA-EL-A4K6-11A-11	'--	'--	ad0c06ea-2af8-4328-96bb-f02fac82d525	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A4K6-11A-11W	'--
TCGA-THCA	4fc8e011-4433-4537-b03f-457a3a70240f	TCGA-EL-A4K6	bb98ff62-4cd8-46d6-9a85-8439265be40b	TCGA-EL-A4K6-01A	1c9dde5d-3df5-4057-b9d5-1380b3e5c5f6	TCGA-EL-A4K6-01A-12	1.89	'--	24ed53af-00b1-471f-b65d-f75bfc02896e	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	0.67	7.2	UV Spec	released	TCGA-EL-A4K6-01A-12R	'--
TCGA-THCA	4fc8e011-4433-4537-b03f-457a3a70240f	TCGA-EL-A4K6	bb98ff62-4cd8-46d6-9a85-8439265be40b	TCGA-EL-A4K6-01A	1c9dde5d-3df5-4057-b9d5-1380b3e5c5f6	TCGA-EL-A4K6-01A-12	'--	'--	99d62a35-6fe3-4e0b-81f9-d2d39fb0608d	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A4K6-01A-12W	'--
TCGA-THCA	4fc8e011-4433-4537-b03f-457a3a70240f	TCGA-EL-A4K6	bb98ff62-4cd8-46d6-9a85-8439265be40b	TCGA-EL-A4K6-01A	1c9dde5d-3df5-4057-b9d5-1380b3e5c5f6	TCGA-EL-A4K6-01A-12	'--	'--	ba5bc002-fa03-4c45-a0b8-b7af3679205a	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A4K6-01A-12D	'--
TCGA-THCA	9382942c-40dc-404a-ad8a-697612cdb575	TCGA-ET-A3BP	0a6c3af8-7bc5-4b74-9fd0-202432dee89c	TCGA-ET-A3BP-01A	b1339028-b38c-449b-9136-c7beeaf278fd	TCGA-ET-A3BP-01A-21	'--	'--	9e418920-cbda-40a7-abef-6f02021c2e08	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-ET-A3BP-01A-21D	'--
TCGA-THCA	9382942c-40dc-404a-ad8a-697612cdb575	TCGA-ET-A3BP	0a6c3af8-7bc5-4b74-9fd0-202432dee89c	TCGA-ET-A3BP-01A	b1339028-b38c-449b-9136-c7beeaf278fd	TCGA-ET-A3BP-01A-21	'--	'--	cd7cb8a8-3b1e-470f-a268-384da02b032f	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A3BP-01A-21W	'--
TCGA-THCA	9382942c-40dc-404a-ad8a-697612cdb575	TCGA-ET-A3BP	0a6c3af8-7bc5-4b74-9fd0-202432dee89c	TCGA-ET-A3BP-01A	b1339028-b38c-449b-9136-c7beeaf278fd	TCGA-ET-A3BP-01A-21	1.79	'--	e0f10901-0b43-44c0-bc1d-b8376bbd0791	'--	RNA	'--	'--	0.17	mirVana (Allprep DNA) RNA	Yes	2.1	7.4	UV Spec	released	TCGA-ET-A3BP-01A-21R	'--
TCGA-THCA	9382942c-40dc-404a-ad8a-697612cdb575	TCGA-ET-A3BP	2fd19184-78a5-49c6-95cd-5468916fce20	TCGA-ET-A3BP-10A	e4ecdc5b-d0ec-44e1-b754-d9c071a8c4a3	TCGA-ET-A3BP-10A-01	'--	'--	6fc5af22-9dac-446f-a6d5-a154b2466946	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-ET-A3BP-10A-01D	'--
TCGA-THCA	9382942c-40dc-404a-ad8a-697612cdb575	TCGA-ET-A3BP	2fd19184-78a5-49c6-95cd-5468916fce20	TCGA-ET-A3BP-10A	e4ecdc5b-d0ec-44e1-b754-d9c071a8c4a3	TCGA-ET-A3BP-10A-01	'--	'--	de23a602-d99d-49c8-b7aa-f341001b452c	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A3BP-10A-01W	'--
TCGA-THCA	2fa2dd09-593a-4cde-97c7-61cdb8ba2bfe	TCGA-EL-A3GZ	39c3153b-5c03-49c4-ae12-09d01f3babc4	TCGA-EL-A3GZ-11A	31c7fc06-8a48-4e35-94a3-de526e122d08	TCGA-EL-A3GZ-11A-11	1.57	'--	4a7bfeb4-4c12-4453-8f88-caddc94ca388	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	1.7	8.7	UV Spec	released	TCGA-EL-A3GZ-11A-11R	'--
TCGA-THCA	2fa2dd09-593a-4cde-97c7-61cdb8ba2bfe	TCGA-EL-A3GZ	39c3153b-5c03-49c4-ae12-09d01f3babc4	TCGA-EL-A3GZ-11A	31c7fc06-8a48-4e35-94a3-de526e122d08	TCGA-EL-A3GZ-11A-11	'--	'--	5c1c230f-920d-47a8-be78-0b103368de04	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3GZ-11A-11W	'--
TCGA-THCA	2fa2dd09-593a-4cde-97c7-61cdb8ba2bfe	TCGA-EL-A3GZ	39c3153b-5c03-49c4-ae12-09d01f3babc4	TCGA-EL-A3GZ-11A	31c7fc06-8a48-4e35-94a3-de526e122d08	TCGA-EL-A3GZ-11A-11	'--	'--	b599b9e9-0cf6-41d3-96ef-41b779606728	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3GZ-11A-11D	'--
TCGA-THCA	2fa2dd09-593a-4cde-97c7-61cdb8ba2bfe	TCGA-EL-A3GZ	d7042c88-25ca-4ef7-9b42-435dc7368935	TCGA-EL-A3GZ-01A	8944615e-e9cd-492c-ae63-5f95ce068054	TCGA-EL-A3GZ-01A-11	'--	'--	0f20df81-7554-4c98-b4a2-9b46ed4c3f59	'--	DNA	'--	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3GZ-01A-11D	'--
TCGA-THCA	2fa2dd09-593a-4cde-97c7-61cdb8ba2bfe	TCGA-EL-A3GZ	d7042c88-25ca-4ef7-9b42-435dc7368935	TCGA-EL-A3GZ-01A	8944615e-e9cd-492c-ae63-5f95ce068054	TCGA-EL-A3GZ-01A-11	1.84	'--	7fc719f0-82c1-45b0-a5cd-d00e65462fcf	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.0	9.3	UV Spec	released	TCGA-EL-A3GZ-01A-11R	'--
TCGA-THCA	2fa2dd09-593a-4cde-97c7-61cdb8ba2bfe	TCGA-EL-A3GZ	d7042c88-25ca-4ef7-9b42-435dc7368935	TCGA-EL-A3GZ-01A	8944615e-e9cd-492c-ae63-5f95ce068054	TCGA-EL-A3GZ-01A-11	'--	'--	c5a48321-7427-4455-bed8-f2eda5d139a0	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3GZ-01A-11W	'--
TCGA-THCA	4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8	TCGA-ET-A2MZ	0a16fe83-515b-40bd-a335-352b794c35f3	TCGA-ET-A2MZ-01A	dff96dd9-1951-4843-88f0-feac927fcc51	TCGA-ET-A2MZ-01A-12	'--	'--	5d5c8f5e-84e9-4495-a688-cd87f4e41876	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A2MZ-01A-12W	'--
TCGA-THCA	4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8	TCGA-ET-A2MZ	0a16fe83-515b-40bd-a335-352b794c35f3	TCGA-ET-A2MZ-01A	dff96dd9-1951-4843-88f0-feac927fcc51	TCGA-ET-A2MZ-01A-12	'--	'--	5d9a253a-3b3c-4f83-887b-1cfb6f322acc	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-ET-A2MZ-01A-12D	'--
TCGA-THCA	4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8	TCGA-ET-A2MZ	0a16fe83-515b-40bd-a335-352b794c35f3	TCGA-ET-A2MZ-01A	dff96dd9-1951-4843-88f0-feac927fcc51	TCGA-ET-A2MZ-01A-12	1.82	'--	98099d7b-74bb-481e-8918-87cf288a361c	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	2.3	8.3	UV Spec	released	TCGA-ET-A2MZ-01A-12R	'--
TCGA-THCA	4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8	TCGA-ET-A2MZ	9775cd65-2203-44a7-8574-19667d2b9210	TCGA-ET-A2MZ-10A	7d151b46-9b58-4f54-ab0e-5ce88a8d17f9	TCGA-ET-A2MZ-10A-01	'--	'--	4aef135e-45b7-43ad-a7a3-242dc6d484f8	'--	DNA	'--	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-ET-A2MZ-10A-01D	'--
TCGA-THCA	4fa53eb7-1fdb-4fe5-b5ad-f3d8069b3eb8	TCGA-ET-A2MZ	9775cd65-2203-44a7-8574-19667d2b9210	TCGA-ET-A2MZ-10A	7d151b46-9b58-4f54-ab0e-5ce88a8d17f9	TCGA-ET-A2MZ-10A-01	'--	'--	87896857-5b2a-4181-b66b-21423911d34d	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-ET-A2MZ-10A-01W	'--
TCGA-THCA	8492820d-b619-4a74-95d3-eb574067f3f3	TCGA-EM-A22Q	25f24d7a-60fc-46c0-91f4-5621d7ae49b5	TCGA-EM-A22Q-10A	375f3f00-a2aa-4c17-bb6c-f339c1b55ee3	TCGA-EM-A22Q-10A-01	'--	'--	6b92d386-268b-4079-8947-06be15300514	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EM-A22Q-10A-01D	'--
TCGA-THCA	8492820d-b619-4a74-95d3-eb574067f3f3	TCGA-EM-A22Q	25f24d7a-60fc-46c0-91f4-5621d7ae49b5	TCGA-EM-A22Q-10A	375f3f00-a2aa-4c17-bb6c-f339c1b55ee3	TCGA-EM-A22Q-10A-01	'--	'--	be9584cd-1700-4b6a-a3ce-35146ed3acb6	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A22Q-10A-01W	'--
TCGA-THCA	8492820d-b619-4a74-95d3-eb574067f3f3	TCGA-EM-A22Q	adc0daca-205b-4a88-9c4f-2d191c762989	TCGA-EM-A22Q-01A	90b61e1f-bad1-4c4a-91ba-c2992ee5aa6c	TCGA-EM-A22Q-01A-11	'--	'--	11d02e3c-5624-4864-bb3a-7625ea794270	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EM-A22Q-01A-11W	'--
TCGA-THCA	8492820d-b619-4a74-95d3-eb574067f3f3	TCGA-EM-A22Q	adc0daca-205b-4a88-9c4f-2d191c762989	TCGA-EM-A22Q-01A	90b61e1f-bad1-4c4a-91ba-c2992ee5aa6c	TCGA-EM-A22Q-01A-11	1.9	'--	91ee7d22-9406-49a8-9858-69e41af68806	'--	RNA	'--	'--	0.18	mirVana (Allprep DNA) RNA	Yes	0.9	7.9	UV Spec	released	TCGA-EM-A22Q-01A-11R	'--
TCGA-THCA	8492820d-b619-4a74-95d3-eb574067f3f3	TCGA-EM-A22Q	adc0daca-205b-4a88-9c4f-2d191c762989	TCGA-EM-A22Q-01A	90b61e1f-bad1-4c4a-91ba-c2992ee5aa6c	TCGA-EM-A22Q-01A-11	1.92	'--	c407afae-1c04-438b-be42-9be3b270ee13	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-EM-A22Q-01A-11D	'--
TCGA-THCA	2d633ced-ae85-462c-90e7-c1b109e084cf	TCGA-E8-A44M	2a8d89e4-d253-45bc-8c1a-b010c585fdd3	TCGA-E8-A44M-10A	85113bc8-0f81-40b4-881e-a66c907ddf7f	TCGA-E8-A44M-10A-01	'--	'--	2c8ab4ac-194a-4f4e-93f6-543a3caabf68	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-E8-A44M-10A-01W	'--
TCGA-THCA	2d633ced-ae85-462c-90e7-c1b109e084cf	TCGA-E8-A44M	2a8d89e4-d253-45bc-8c1a-b010c585fdd3	TCGA-E8-A44M-10A	85113bc8-0f81-40b4-881e-a66c907ddf7f	TCGA-E8-A44M-10A-01	'--	'--	b57de350-1b48-40c1-9f57-07d4a4d8a97e	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-E8-A44M-10A-01D	'--
TCGA-THCA	2d633ced-ae85-462c-90e7-c1b109e084cf	TCGA-E8-A44M	6296efe7-08bb-45fc-ae3f-cc07b5042033	TCGA-E8-A44M-01A	441fc772-cf74-4a33-82c7-4a1cd9960ff1	TCGA-E8-A44M-01A-21	1.77	'--	73f09563-a45f-400f-a3c9-96cdd90d1f85	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.79	9.2	UV Spec	released	TCGA-E8-A44M-01A-21R	'--
TCGA-THCA	2d633ced-ae85-462c-90e7-c1b109e084cf	TCGA-E8-A44M	6296efe7-08bb-45fc-ae3f-cc07b5042033	TCGA-E8-A44M-01A	441fc772-cf74-4a33-82c7-4a1cd9960ff1	TCGA-E8-A44M-01A-21	'--	'--	a1426284-669e-46b8-b12e-3e47488ed7a6	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-E8-A44M-01A-21D	'--
TCGA-THCA	2d633ced-ae85-462c-90e7-c1b109e084cf	TCGA-E8-A44M	6296efe7-08bb-45fc-ae3f-cc07b5042033	TCGA-E8-A44M-01A	441fc772-cf74-4a33-82c7-4a1cd9960ff1	TCGA-E8-A44M-01A-21	'--	'--	dec1fa37-125c-4bed-99a3-3ba08e8eef9d	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-E8-A44M-01A-21W	'--
TCGA-THCA	5eb0d577-223b-4409-89d1-5c5d196affc3	TCGA-FE-A232	213be6ee-1e61-4fa0-9b73-66b696086397	TCGA-FE-A232-01A	42512078-f37c-461c-a3a4-fad39c13ca07	TCGA-FE-A232-01A-11	2.05	'--	5384833d-c9a7-4ea7-a136-ffa5c44194a6	'--	DNA	'--	'--	0.18	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-FE-A232-01A-11D	'--
TCGA-THCA	5eb0d577-223b-4409-89d1-5c5d196affc3	TCGA-FE-A232	213be6ee-1e61-4fa0-9b73-66b696086397	TCGA-FE-A232-01A	42512078-f37c-461c-a3a4-fad39c13ca07	TCGA-FE-A232-01A-11	1.87	'--	7dc3e7e3-04cf-45e3-9643-a60b144f5d6b	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.6	8.4	UV Spec	released	TCGA-FE-A232-01A-11R	'--
TCGA-THCA	5eb0d577-223b-4409-89d1-5c5d196affc3	TCGA-FE-A232	213be6ee-1e61-4fa0-9b73-66b696086397	TCGA-FE-A232-01A	42512078-f37c-461c-a3a4-fad39c13ca07	TCGA-FE-A232-01A-11	'--	'--	880f2aee-9794-4417-8db7-cf9600fe3aa2	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-FE-A232-01A-11W	'--
TCGA-THCA	5eb0d577-223b-4409-89d1-5c5d196affc3	TCGA-FE-A232	305278f6-641b-45c8-a758-5148346161c8	TCGA-FE-A232-10A	58eb443c-bb28-4b76-8002-33d60874ea63	TCGA-FE-A232-10A-01	1.85	'--	2bbb939f-8e54-43b9-a523-5225a9fab7a3	'--	DNA	'--	'--	0.18	Pre-extracted DNA received by TSS	Yes	'--	'--	UV Spec	released	TCGA-FE-A232-10A-01D	'--
TCGA-THCA	5eb0d577-223b-4409-89d1-5c5d196affc3	TCGA-FE-A232	305278f6-641b-45c8-a758-5148346161c8	TCGA-FE-A232-10A	58eb443c-bb28-4b76-8002-33d60874ea63	TCGA-FE-A232-10A-01	'--	'--	7d73c022-eca6-4377-8652-e8be0289ba7e	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-FE-A232-10A-01W	'--
TCGA-THCA	40a9c1d3-6629-4e22-a783-12e0d48349d1	TCGA-EL-A3H5	9261863a-5c8b-4593-8dc1-38017b26d2eb	TCGA-EL-A3H5-01A	b995911e-5c1a-4806-b973-9e3f70460951	TCGA-EL-A3H5-01A-11	'--	'--	387f98a5-d0e7-47b6-b588-fbba6f628189	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3H5-01A-11D	'--
TCGA-THCA	40a9c1d3-6629-4e22-a783-12e0d48349d1	TCGA-EL-A3H5	9261863a-5c8b-4593-8dc1-38017b26d2eb	TCGA-EL-A3H5-01A	b995911e-5c1a-4806-b973-9e3f70460951	TCGA-EL-A3H5-01A-11	1.71	'--	8135012e-7b10-4bfa-bdd0-b581a2738c0b	'--	RNA	'--	'--	0.15	mirVana (Allprep DNA) RNA	Yes	0.9	7.7	UV Spec	released	TCGA-EL-A3H5-01A-11R	'--
TCGA-THCA	40a9c1d3-6629-4e22-a783-12e0d48349d1	TCGA-EL-A3H5	9261863a-5c8b-4593-8dc1-38017b26d2eb	TCGA-EL-A3H5-01A	b995911e-5c1a-4806-b973-9e3f70460951	TCGA-EL-A3H5-01A-11	'--	'--	94207e09-bfd0-40bb-828b-d8fad783176f	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3H5-01A-11W	'--
TCGA-THCA	40a9c1d3-6629-4e22-a783-12e0d48349d1	TCGA-EL-A3H5	fc5aa545-07cc-4ad8-9eba-5b5d4ea186fb	TCGA-EL-A3H5-10A	46d4dc04-237a-47e1-bc35-f395eb15659c	TCGA-EL-A3H5-10A-01	'--	'--	b50b3a9d-3ca0-4714-9cb1-e3c24b2af257	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3H5-10A-01W	'--
TCGA-THCA	40a9c1d3-6629-4e22-a783-12e0d48349d1	TCGA-EL-A3H5	fc5aa545-07cc-4ad8-9eba-5b5d4ea186fb	TCGA-EL-A3H5-10A	46d4dc04-237a-47e1-bc35-f395eb15659c	TCGA-EL-A3H5-10A-01	'--	'--	e04c5c73-3172-4ad3-8116-511550cd5754	'--	DNA	'--	'--	0.16	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3H5-10A-01D	'--
TCGA-THCA	63986dd0-63ba-4ee5-aa25-8ff2cbb762d3	TCGA-EL-A3D0	179172f9-9baa-47f2-9a55-d3db3b23f9ad	TCGA-EL-A3D0-01A	9a952ebb-0bd3-411c-81a4-0f5ed624793f	TCGA-EL-A3D0-01A-12	'--	'--	a715dd98-1fa8-4ce7-880a-0bc259ff75db	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3D0-01A-12W	'--
TCGA-THCA	63986dd0-63ba-4ee5-aa25-8ff2cbb762d3	TCGA-EL-A3D0	179172f9-9baa-47f2-9a55-d3db3b23f9ad	TCGA-EL-A3D0-01A	9a952ebb-0bd3-411c-81a4-0f5ed624793f	TCGA-EL-A3D0-01A-12	1.77	'--	bc6dfe3c-f365-4366-91c2-3cecc1aa62ea	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.5	7.3	UV Spec	released	TCGA-EL-A3D0-01A-12R	'--
TCGA-THCA	63986dd0-63ba-4ee5-aa25-8ff2cbb762d3	TCGA-EL-A3D0	179172f9-9baa-47f2-9a55-d3db3b23f9ad	TCGA-EL-A3D0-01A	9a952ebb-0bd3-411c-81a4-0f5ed624793f	TCGA-EL-A3D0-01A-12	'--	'--	f3c85806-129c-4648-aa15-5b1b1b14aa10	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3D0-01A-12D	'--
TCGA-THCA	63986dd0-63ba-4ee5-aa25-8ff2cbb762d3	TCGA-EL-A3D0	ecfcefcc-f732-408f-8d12-0c5bfdbb813b	TCGA-EL-A3D0-10A	7f18d605-97d9-4f40-8d56-139e9c346455	TCGA-EL-A3D0-10A-01	'--	'--	19fe1fcf-8697-4fb8-aa32-2cb89d110b31	'--	DNA	'--	'--	0.15	Pre-extracted DNA received by TSS	Yes	'--	'--	PicoGreen	released	TCGA-EL-A3D0-10A-01D	'--
TCGA-THCA	63986dd0-63ba-4ee5-aa25-8ff2cbb762d3	TCGA-EL-A3D0	ecfcefcc-f732-408f-8d12-0c5bfdbb813b	TCGA-EL-A3D0-10A	7f18d605-97d9-4f40-8d56-139e9c346455	TCGA-EL-A3D0-10A-01	'--	'--	242e0368-4d2c-4e84-8b15-b7334c50d8e2	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-EL-A3D0-10A-01W	'--
TCGA-THCA	8877b479-b62a-4794-b71e-418de96dff23	TCGA-BJ-A0ZJ	82c99a8e-9640-4f09-94c0-07fb8a7588b7	TCGA-BJ-A0ZJ-10A	0d93c0a2-82f3-4f95-8324-c0848549bbd3	TCGA-BJ-A0ZJ-10A-01	'--	'--	93c01e04-013f-4a47-aba9-dcf92de03176	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A0ZJ-10A-01W	'--
TCGA-THCA	8877b479-b62a-4794-b71e-418de96dff23	TCGA-BJ-A0ZJ	82c99a8e-9640-4f09-94c0-07fb8a7588b7	TCGA-BJ-A0ZJ-10A	0d93c0a2-82f3-4f95-8324-c0848549bbd3	TCGA-BJ-A0ZJ-10A-01	1.42	'--	cf8f807e-ab37-4658-b527-ff000d48c673	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A0ZJ-10A-01D	'--
TCGA-THCA	8877b479-b62a-4794-b71e-418de96dff23	TCGA-BJ-A0ZJ	82c99a8e-9640-4f09-94c0-07fb8a7588b7	TCGA-BJ-A0ZJ-10A	2781a61b-fa4c-4d9f-8f15-44690f428069	TCGA-BJ-A0ZJ-10A-02	'--	'--	d3bfec0d-e641-43f9-851e-7a182949b3a4	'--	DNA	'--	'--	0.15	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-BJ-A0ZJ-10A-02D	'--
TCGA-THCA	8877b479-b62a-4794-b71e-418de96dff23	TCGA-BJ-A0ZJ	c6d64d80-c8aa-494a-8c0e-8640beebdfc9	TCGA-BJ-A0ZJ-01A	ff875c20-8a1b-458f-9f14-29fc5329c242	TCGA-BJ-A0ZJ-01A-11	1.9	'--	0533668d-1437-415e-a975-e2943f02d8b1	'--	DNA	'--	'--	0.16	aDNA Preparation Type	Yes	'--	'--	UV Spec	released	TCGA-BJ-A0ZJ-01A-11D	'--
TCGA-THCA	8877b479-b62a-4794-b71e-418de96dff23	TCGA-BJ-A0ZJ	c6d64d80-c8aa-494a-8c0e-8640beebdfc9	TCGA-BJ-A0ZJ-01A	ff875c20-8a1b-458f-9f14-29fc5329c242	TCGA-BJ-A0ZJ-01A-11	'--	'--	13201f2a-6327-4e35-a127-e54a7d546e5b	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-BJ-A0ZJ-01A-11W	'--
TCGA-THCA	8877b479-b62a-4794-b71e-418de96dff23	TCGA-BJ-A0ZJ	c6d64d80-c8aa-494a-8c0e-8640beebdfc9	TCGA-BJ-A0ZJ-01A	ff875c20-8a1b-458f-9f14-29fc5329c242	TCGA-BJ-A0ZJ-01A-11	1.74	'--	2152b1f2-caf9-432f-802c-e2327ea0a411	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.4	7.4	UV Spec	released	TCGA-BJ-A0ZJ-01A-11R	'--
TCGA-THCA	e28e35b1-eb58-45bb-b19a-958187227500	TCGA-IM-A420	39dd3c5f-013a-4a71-9376-e4dc6114434b	TCGA-IM-A420-10A	01d8b762-ebb9-4636-a3e2-621c20920e6b	TCGA-IM-A420-10A-01	'--	'--	d0b390c1-4714-4f3d-9374-c259e10260a0	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-IM-A420-10A-01W	'--
TCGA-THCA	e28e35b1-eb58-45bb-b19a-958187227500	TCGA-IM-A420	39dd3c5f-013a-4a71-9376-e4dc6114434b	TCGA-IM-A420-10A	01d8b762-ebb9-4636-a3e2-621c20920e6b	TCGA-IM-A420-10A-01	'--	'--	ef2ca033-7a20-4c83-a853-6ac699c06296	'--	DNA	'--	'--	0.14	aDNA Preparation Type	Yes	'--	'--	PicoGreen	released	TCGA-IM-A420-10A-01D	'--
TCGA-THCA	e28e35b1-eb58-45bb-b19a-958187227500	TCGA-IM-A420	e1b11d66-3258-402f-ae1d-a7dedd46a3fa	TCGA-IM-A420-01A	c6848c23-642c-426a-a715-0abdf4f8c18f	TCGA-IM-A420-01A-11	'--	'--	98a2d99d-1c74-4ccd-8fa8-194066ef30ff	'--	Repli-G (Qiagen) DNA	'--	'--	'--	Repli-G	Yes	'--	'--	'--	released	TCGA-IM-A420-01A-11W	'--
TCGA-THCA	e28e35b1-eb58-45bb-b19a-958187227500	TCGA-IM-A420	e1b11d66-3258-402f-ae1d-a7dedd46a3fa	TCGA-IM-A420-01A	c6848c23-642c-426a-a715-0abdf4f8c18f	TCGA-IM-A420-01A-11	1.84	'--	d305669c-0d90-43d3-b973-4ba9751a503a	'--	RNA	'--	'--	0.16	mirVana (Allprep DNA) RNA	Yes	1.36	8.5	UV Spec	released	TCGA-IM-A420-01A-11R	'--
